,Avaliações
689,"É um hotel onde me sinto em casa., é isso mesmo. A forma como os funcionários nos acolhem parece que são os familiares onde vamos passar uns dias.... Muito simpáticos e muito profissionais. O hotel incorporado na vasta paisagem alentejana dá-nos uma enorme paz e tranquilidade. É um hotel amigo da natureza, por isso os animais estão la num espaço reservado, onde os adultos e as crianças lhe podem dar diariamente o pão que sobra do pequeno almoço - é um momento mágico ver a alegria dos pequeninos em contacto com os lamas, porquinhos, avestruz, burro , cavalos etc E como amigo da natureza os pássaros do Sul estão lá todos!  Para mim , acordar e ouvir os vários sons da passarada vale mais do que dez consultas no psicanalista. È uma unidade hoteleira essencialmente voltada para a
"
690,"Quer de Inverno ou de Verão, esta é uma excelente escolha para fazer uma escapadela ao bolicio da cidade. Descanso, contato com a natureza, actividades diversas para graudos e miudos. De Inverno disfruta-se de uma piscina interior e de um spa fantastico. De Verão de uma esplanada com piscina exterior. Já para não falar da Gastronomia, que vai do pequeno almoço com imensa variedade de pão alentejano e queijos, até ao jantar com diversos pratos tipicos da terra.
"
691,"Hotel muito bem enquadrado na paisagem alentejana. Situado junto a uma lagoa e com uma óptima área de lazer. Desde a produção própria de vinhos na adega adjacente e pertencente ao grupo, passando por diversos animais que por lá povoam e acabando num vasto laranjal que bordeja a estrada de acesso, tudo se enquadra para uns agradáveis dias de descanso. Aconselhável para famílias com crianças, que se podem divertir e brincar em segurança. Propriedade bem cuidada, com excelentes alojamentos e boa cozinha típica no restaurante do complexo. Grande simpatia e disponibilidade de todos os colaboradores, excedendo o habitual em hotéis da mesma cadeia situados em meios urbanos..
"
692,"Adorámos TUDO! Sítio maravilhoso com uma paz e calma transcendentais. Belíssimas condições, excelente comida, alojamento e spa... Adorámos o contacto directo com a natureza, os passeios de jipe, visita à adega, alimentação aos animais, mas o melhor de tudo foi mesmo a qualidade humana d@s funcionári@s que nos receberam maravilhosamente, tanto na Vila Galé como na E-motion (empresa de eventos). A nossa filha de 18 meses amou esta experiência e em larga medida devemos essa satisfação à interacção que estabeleceu com @s colabradores/as. Principalmente com o Sr. Mário. Bem Hajam
"
693,"Saudade, é de facto a unica palavra que me surge para descrever os dias que lá estive. Staff muito bom e competente, o quarto que eu fiquei muito bem limpo, notou se o cuidado do staff das limpezas. Restaurante muito giro com uma gastronomia e vinhos por comer e chorar por mais. (Secretos de porco , alheira e para acompanhar Santa vitória reserva)  Paisagens riquissimas, ambiente tranquilo e excelente para relaxar em familia ou com a cara metade.  Piscina interior muito limpa. A adega muito gira, e alguma da minha curiosidade sobre o processo do vinho ficou devidamente esclarecida.
"
694,"Os prazeres do campo e vinhedos aliados ao conforto e boa gastronomia. Boa oferta de actividades no exterior. Excelente adega onde se produzem dos melhores ""nectares"" do País...  Ideal para descanso...
"
695,"Excelente hotel situado numa zona rural com uma vista linda para o campo.Fomos muito bem acolhidos,com um serviço de qualidade,uma boa alimentação e ainda uma visita  a adega que fomos recebidos  pela enóloga que nos fez uma ótima recepção dando toda a informação com prova de vinhos.Muito bom para descansar com a familia.
"
696,"O hotel está bem integrado no meio rural, oferecendo contacto com a natureza  através  de varias actividades. Tambem possui  um clube de  saúde , e todo o espaço está bem cuidado. Os quartos obedecem aos  padrōes de qualidade da cadeia e o restaurante é bom. Há possibilidade de visita à adega com prova de vinhos, a qual não efectuei. Bom para familias com crianças ou uma escapadela em contacto com a natureza O sinal Wi-Fi é fraco no quarto
"
697,"Chegamos a um lugar maravilhoso com uma vista linda! Fomos bem acolhidos e Tb contamos com uma ótima recepção por parte da enóloga que ali trabalha. Fizemos uma visitação guiada por mais de duas horas onde pudemos aprender e desfrutar das maravilhas q produzem por aqui! Excelente para descanso com a família!
"
698,"Ao chegar ao hotel fomos muito bem acolhidos pela recepcao , grande simpatia e disponibilidade. Ficamos com o quarto 102 , que nao tem uma vista nada favoravel , o quarto estava de acordo com as expectativas  . Há imensas actividades para fazer na herdade , das quais nao pudemos usufruir pois estava um tempo horrivel (todas elas pagas , excepto a visita guiada ás adegas servico disponibilizado pelo hotel ). Pequeno almoco 5 estrelas , só é pena ter o unico acesso ser pelo exterior pois quando o tempo esta mau é um pouco complicado lá chegar ser ficar molhado. Internet paga nos quartos , o wi-fi é gratuito nas areas publicas . Um pouco isolado de tudo , é um sitio ideal para passar no maximo 2 dias para quem procura relaxar e contacto com a natureza
"
699,"Excelente equipa. Óptimo restaurante com alguns pratos típicos. De certeza que vou voltar. Hotel sossegado para famílias. Local ideal para recarregar baterias e conhecer a paisagem de uma herdade Alentejana.
"
700,"Excelente local para quem gosta do Alentejo Permite descansar e/ou passar uns dias com familia (crianças). Hotel com varias actividades para adultos e crianças. Boas instalações  Bom restaurante Buffet deveria ser mais variado. Nota-se sobretudo quando se passa no hotel varios dias seguidos.
"
701,"Apesar de já conhecer o grupo Vila Galé, do qual sou cliente, este Clube de Campo surpreendeu-me muito pela positiva! Toda a envolvência da herdade em que está inserido tornam-no num local ideal para perfeito repouso. Muito indicado para familias com filhos, e com uma componente de contacto com a natureza e animais fantástica!  Aconselho vivamente a visita à produção de azeite e, para quem puder e quiser, conhecer toda a propriedade de moto quatro.  Relativamente ao serviço de restaurante apenas um pequeno reparo, um pouco mais de organização na recepção ao cliente, só! Experimentem, vão gostar!
"
702,"Excelente hotel para descansar e estar em família, óptima alternativa para quem quer ""fugir"" à praia e à confusão do mês de Agosto. Situado numa zona magnifica do Alentejo, uma herdade linda, no "" meio do nada"". O hotel dispõe de várias actividades (umas gratuitas outras não). Óptimo para crianças. Alguns pontos negativos, Quartos: são demasiado pequenos (pelo menos o nosso era), realço o facto de que tínhamos uma cama extra. Check-in: supostamente a partir das 15H, mas o quarto só nos foi entregue já passava das 16H, tivemos que ficar à espera na recepção, com o passar dos dias percebi porquê. Limpeza do quartos: muito tardia, houve um dia em que só foi limpo depois das 16H30, se é que se pode chamar de limpeza, porque na verdade, além de fazerem a cama pouco mais é feito.
"
703,"Foi um fim de semana bem passado no início de Agosto. Finalmente não ouvi um carro, uma mota, um avião.... nada! Óptimo local para descansar. Ali apenas se encontra paz, descanso e muita simpatia. O hotel é muito confortável, o Alentejo.... é sempre o nosso Alentejo, as pessoas são simpáticas e acolhedoras, o pequeno-almoço é muito bom e muito variado, o jantar (buffet) é também muito bom e muito variado. A qualidade da cozinha é realmente muito boa (em ambas as refeições) e ganha-se peso com alguma facilidade. A única coisa que o hotel tem de menos bom é a piscina porque está subdimensionada. Para a quantidade de quartos o hotel deveria ter investido numa piscina maior. Para quem leva crianças é um descanso porque logo ao pequeno-almoço nos entregam um folheto com as
"
704,"Espaço cmoposto pelo agregamento de 5 Herdades com cerca de 1620 HA. Ideal para descansar. Muitas actividades à escolha desde passear de charrete, andar de jeep , moto 4 e de balão por exemplo. Simpatia de todos os que lá trabalham excelente. Irei voltar certamente.
"
705,"Ideal para retemperar energias, no coração do alentejo, o Vila Galé Clube de Campo proporciona  variadas experiências, desde os passeios de moto quatro, aos percursos de jipe, como é uma  herdade tem várias atividades agrícolas onde pode participar, animais onde os seus filhos podem interagir. Não esquecendo o excelente restaurante onde pode degustar os sabores da região, bem como o bar com animação à noite. É uma experiência que aconselho para uns dias bem passados aproveitando o sossego e as paisagens deslumbrantes alentejanas.
"
706,"Mais de 90% dos hóspedes eram famílias com filhos. Todo o conceito do hotel parece ter sido idealizado para agradar a este tipo de clientela. E fá-lo com bastante sucesso. Os miúdos têm muito com que se entreter durante o dia (à noite não há animação e pouco mais há a fazer do que ver as estrelas...). A zona da piscina é muito agradável. A quinta com os animais também é interessante.  O menos bom do hotel foram as refeições. A escolha do menu para almoço e jantar é no mínimo duvidosa e a qualidade, não sendo má, poderia ser melhor. Todos os funcionários eram atenciosos e profissionais.  Voltarei para um fim de semana prolongado.
"
707,"Acho o VG um óptimo sítio para retemperar a energia. Claro que se estivéssemos sozinhos em família a confusão seria menor, lol. Os meus 3 filhos adoram, chamam-lhe a nossa casa do Alentejo. Saliento a simpatia e eficácia do Paulo ( restaurante) e do José (bar) assim como da Sara (recepção) conseguiram que a nossa estadia fosse mais agradável.
"
708,"Estive no Vila galé com pensão completa agora em Agosto de 2014. Tenho algumas reclamações em relação ao serviço, na sala de refeições os empregados principalmente à noite andam perdidos de um lado para o outro, cheguei a ver por várias e várias vezes dois ou três empregados de roda de uma mesa quando havia outras por limpar e levantar. Etiquetas trocadas no buffet, exibiu-se uma etiqueta a dizer bacalhau e afinal era tintureira, (e se eu fosse alérgica a este peixe, ou outros clientes?) acho grave porque o buffet deve ser revisado antes de abrir e se calhar ninguem o fez. Uma noite pedimos uma garrafa de vinho que tinha ficado do dia anterior quando nos trouxeram a garrafa logo vimos que não era a nossa porque tinhamos bebido só um pouco e esta estava já quase vazia, apesar de
"
