0,1,2,3,4,5
4287,"A equipa do Dom Dinis agradece a sua visita e o seu comentario, caro Paulo. Convida-mo-lo a nova visita para que possamos pessoalmente analisar o que menciona. Consideramos fundamentais os comentarios dos nossos clientes como forma de podermos melhorar diariamente o nosso servico. Com os Otima refeicao, bem servida e muito saborosa. Atendimento exemplar. Recomendo demais e com certeza vou voltar!",66,positive,janeiro,2019
4288,Tamanho medio .Ambiente familiar. Simpatia do dono.A comida e bem confeccionada e as doses sao generosas.Realco a qualidade da carne grelhada na brasa. Servico rapido e afavel Estscionamento normalmente facil.,66,positive,janeiro,2019
4289,"Para conhecer verdadeiramente uma regiao ou um lugar, o viajante tem saborear os e aromas e a forma como as gentes locais os cozinham e,acima de tudo, combinam. Situado junto a emblematica Torre de Menagem de Beja, o Dom Dinis e uma boa sugestao gastronomica. Para Viemos aqui trazidos pelo Tripadvisor e chegamos cedo. Em boa hora na verdade, pois dali a nada o restaurante ficou completamente lotado, com pessoas a regressarem ao inicio da tarde e, ainda assim, a terem que aguardar por mesa. Claramente e o sitio a ir Gosto muito do Porco Preto grelhado, assim como as migas, e bom para criancas. As sobremesas tipicas e o pessoal muito simpatico.",66,positive,setembro,2018
4290,O cheirinho a carne grelhada a entrada e incomparavel! O servico foi normal. Melhores migas de espargos que ja comi!,66,positive,dezembro,2018
4291,"Excelente, carne grelhada de porco preto com muita qualidade e um atendimento  cinco estrelas , muita simpatia, e uma boa relacao qualidade/preco",66,positive,dezembro,2018
4292,"jantar a dois onde pedimos plumas e costeleta de novilho acompanhado por migas de espargos, batatas fritas caseiras e pure de maca tava muito bom, carne saborosa e tenra grelhada no garvao, acompanhado com uma sangria de champanhe de frutos vermelhos que tava divinal! um Restaurante simples, com uma comida excelente. Queijo seco e chouricao muito bons. Grelhada mista de porco preto, recomendado pelo funcionario: magnifico sabor, com batatas fritas das melhores que tenho comido. Aquando do pagamento ofereceram a sobremesa (laranja) e os dois cafes. Quando pedi para trocar Gostamos muito, uma simpatia incomparavel, a carne grelhada de porco preto otima e as migas de espargos tambem muito boas, adoramos",66,positive,dezembro,2018
4293,"Gostamos de tudo o que nos foi servido, desde a entrada - ovos com espargos - ate a grelhada mista, acompanhada dumas belissimas migas e batatas fritas caseiras as rodelas. Gostamos tanto que quisemos voltar no dia seguinte. Nao conseguimos porque a hora ja estava Excellente restaurante, carne saborosa, entradas deliciosas. O patrao e super simpatico ! Mito bom ambiente, familiar, animado. Tudo positivo.",66,positive,novembro,2018
4294,"Viagem de lazer a Beja e foi-me recomendado por um amigo que fosse experimentar as delicias tradicionais deste especial restaurante,localizado ao lado do belissimo castelo de Beja. A entrada fomos muito bem recebidos pelo Sr Mario, um belo presunto pata negra e um queijo de Entramos por acaso no restaurante e fomos agradavelmente surpreendidos. O Sr. Mario e toda a sua equipa foram excepcionais, agradeco de todo o coracao toda a dedicacao, carinho e um atendimento fora de serie. A comida entao, comecando por aquelas migas de espargos que vao Muito bom ! Esperamos 40 minutos mas valeu a pena. Vou voltar sempre que puder, tudo muito saboroso. Recomendo.",66,positive,novembro,2018
4295,"Fomos passear ate Beja, jantamos no Restaurante Dom Dinis e prometemos voltar. E, sem duvida, dos melhores restaurantes do Alentejo. A ementa foi divinal. Para comecar um queijinho e um enchido de porco preto. O prato principal foi pijaminha acompanhado de migas. Vinho da casa Saindo de Evora em direccao ao Algarve,vale a pena parar em Beja e ir almocar a este restaurante. O pessoal e simpatico e diligente, o servico e rapido (se calhar num dia em que nao haja muita afluencia) e a comida e muito bem confeccionada Excelente ambiente. Comida sem duvida muito bem convecionada. Preco dentro do normal. Servico bom. Discontraido mas profissional.",66,positive,novembro,2018
4296,"Fui com a minha namorada e disseram-nos que tinhamos de esperar 30/40 minutos. E um sitio bastante movimentado. A espera valeu apena, fomos dar uma volta pelo castelo e quando voltamos comemos uns bifinhos de porco preto deliciosos, as migas tambem eram muito boas. O Restaurante muito bem situado junto ao castelo de beja. Otima grelhada mista acompanhada com migas de espargos e de azeite. Sobremesa de topo (muse de amendoin. Recomendo vivamente.patrao muito simpatico",66,positive,maio,2018
4297,"A equipa do Dom Dinis agradece a sua visita, os seus comentarios e recomendacoes, caro Manuel. Ate breve",66,positive,novembro,2018
4298,"Fomos ja que era o primeiro restaurante recomendado por TripAdvisor. Entramos e estava cheio. Ficamos para que nos digam se demorava muito para ter uma mesa disponivel mas nem cumprimentaram. Depois de 15 minutos a ser ignorados decidimos que por mais que a comida fosse Cara Ana Sofia, desde obrigado pelo comentario, o qual tivemos em consideracao para poder melhorar os nossos padroes de qualidade. Lamento todo e qualquer incomodo gerado pelo tempo de espera, convidando desde ja a Ana Sofia a visitar-nos brevemente por forma a proporcionar-nos a oportunidade Para um almoco com carnes de grande qualidade, recomendo vivamente! Servico rapido e eficaz, ementa com produtos tipicos e bons vinhos da regiao! Grelhada mista muito bem servida, com migas de espargos e de alho, vinho tinto de Beja (Amnesia), queijo e enchidos de entrada No passado dia 16 estive no restaurante, fomos atendidos por um simpatico empregado de mesa que nos sugeriu uma das especialidades da casa. Apos o almoco 2 exelentes sobremesas, mousse amendoim e delicia noz.Posteriormente o proprietario de nome Mario presenteou-nos com a sua simpatia e Mt bom aconselho a quem pasaar por beja! Comida mt boa!!!!a grelhada mixta c as migas uma maravilha aconselho mesmo",66,positive,novembro,2018
4299,Um jantar de natal de amigos num espaco bem decorado comida de grande qualidade estao de parabens. Um detalhe importante o empregado( Manuel)de grande qualidade simpatico e atencioso que nos faz voltar mais vezes.,66,positive,novembro,2018
4300,"Ao entrarmos, enquanto esperavamos por mesa, esqueceram-se de nos tendo mesmo sentado primeiro um casal que chegou depois. O queijo da entrada era excelente, a sopa de cacao e sem duvida das melhores que ja comi e a mousse de amendoim e super original e Queijo de cabra muito saboroso, carnes bem grelhadas com migas de azeite e de espargos a acompanhar. Delicioso molho doce de maca para molhar a carne.",66,positive,novembro,2018
4301,"Quando vou a Beja, e la que almoco. Atendimento excelente,  a comida e espectacular!!! Provei pela primeira vez mousse de amendoim e adorei!!!",66,positive,novembro,2018
4302,"O dono e muito simpatico, a comida estava muito boa. A grelhada mista de porco preto e muito boa, o vinho e bom. Preco razoavel. E um restaurante a repetir",66,positive,novembro,2018
4303,"O Mario e um excelente anfitriao e a comida e de otima qualidade! O Servico e de qualidade e a juventude que faz o atendimento  , Beatriz e Leandro, sao da estirpe do patrao",66,positive,outubro,2018
4304,"Chegamos a este espaco, estava cheio. Fomos de imediato recebidos pelo proprietario, que se mostrou desde logo disponivel para nos acolher assim que tivesse mesa livre. Passado uns 20 minutos estavamos sentados... Foi-nos aconselhado a grelhada mista, acompanhada de migas de espargos, pure de maca, Excelente restaurante para grelhados , porco preto de qualidade acompanhado por umas migas espetaculares. Excelente atendimento. Se estiver a procura de um local tipico alentejano para jantar e aqui sem duvida.",66,positive,outubro,2018
4305,"Recomenda-se vivamente, grelhada mista muito boa, as migas deliciosas. Seleccao de vinhos vasta. Aberto ao domingo.",66,positive,outubro,2018
4306,"Aqui a comida nunca faltou! Servico simpatico e eficiente com as variedades de comida servida de comer e chorar por mais! Foi num jantar de grupo, o que permitiu provar mais pratos, tendo contudo talvez contribuido para encarecer um pouco a refeicao.",66,positive,setembro,2018
4307,"Desde de as entradas as grelhadas mistas a sopa de cacao. Como a sobremesa mousse de amendoim vale a pena experimentar e qualquer coisa do outro mundo, a repetir",66,positive,outubro,2018
4308,"Boa surpresa! O atendimento feito pelo Joao Pinto, foi excelente. Depois, a sugestao com a mista de carne....o vinho da casa, estava divinal! Pertinho do Castelo uma referencia...de bem receber. Vamos voltar!!!!!",66,positive,outubro,2018
4309,"Essencialmente pratos de carne grelhada (mista, secretos, plumas, etc) muito bons. Boas migas e Boa sopa de cacao.",66,positive,outubro,2018
4310,"Grupo de 8 adultos e 8 criancas, com reserva de mesa. Alem das entradas, os miudos comeram sopa. Depois pedimos 4 doses de pijaminha sem calcinha (grelhada mista com mais vitela) para partilhar entre todos e 2 sopas de cacao que deu para 4 pessoas. Posso dizer que fiquei maravilhado. Grelhada Mista maravilhosa. Atendimento super atencioso. De repetir certamente quando la voltar. Mesmo encostado ao Castelo.",66,positive,outubro,2018
4311,"Sem duvida uma grande surpresa! Mista de porco muito bem confecionada, temperada, com carne de topo, juntando as batatas fritas caseiras e as migas ( alhos e de espargos) nao se poderia pedir mais senao aquele vinho tinto que e mesmo Mel! Da simpatia do Muito boa comida e atendimento excelente! A carne e de muito boa qualidade. Vinho tinta da casa muito bom. Restaurante a repetir se estiver por Beja.",66,positive,outubro,2018
4312,"Excelente comida, vinho e servico. Manjar de reis junto ao castelo de Beja. Queijo, presente e pao maravilhosos de entrada. Vinho tinto da casa que parecia mel. Misto de porco preto com Migas e batata frita caseira de comer e chorar por mais. Recomendamos vivamente Boa comida, acompanhado por servico 5 estrelas! Recomendo vivamente! Carne de porco preto e de novilho de qualidade.",66,positive,outubro,2018
4313,"Restaurante pequeno, simpatico. Boas entradas, doses de boa quantidade e qualidade. Atendimento simpatico e simples.",66,negative,outubro,2018
4314,"Restaurante acolhedor e empregados prestaveis no atendimento. Entradas bem boas, aconselho o queijo, que estava muito bom. Carne de boa qualidade. Especialidade da casa e grelhada mista e o pijaminha (grelhada com carne de vaca). A dose da para 2/3 pessoas. Como sobremesa comi farofias, A comida e otima, as entradas sao magnificas. Pedimos uma mista de porco preto que vem acompanhada de umas migas deliciosas e um pure de maca maravilhoso. Os funcionarios sao muito simpaticos. Adorei e voltarei assim que for possivel.",66,positive,outubro,2018
4315,Lugar acolhedor e com funcionarios simpaticos. Ligue 10minutos antes para reservar e foram impecaveis para arranjar mesa.  A comida estava optima. Recomendo!,66,positive,outubro,2018
4316,"Comida boa, prata serve 2 pessoas tranquilamente. Tentam te empurrar pratos maiores, e trazem entradas sem sua solicitacao e depois cobram por elas.",66,positive,setembro,2018
4317,"A grelhada mista e divinal, feita no carvao, muito bem servida para 2 pessoas eu diria que da para 3. A batata frita pode parecer de pacote mas sao caseiras, segundo o patrao, e mesmo esse o objetivo. As migas de acompanhamento sao muito boas. Jantar em familia, comida super deliciosa, melhores migas de sempre, atendimento super atencioso, a repetir sempre que possivel, aconselho vivamente. Se possivel fazer reserva, e muito procurado na zona.",66,positive,setembro,2018
4318,"A comida e muito boa, mas havia apenas um garcom servindo todo o restaurante e isso fez o servico demorar demais. A localizacao e excelente e como (quase) todo restaurante portugues a sobremesa ja esta pre-pronta. Se melhorar o servico, fica formidavel!",66,positive,setembro,2018
4319,"Esperava melhor. Carne de porco a Alentejana razoavel. Migas de espargos, boas. Um pouco desorganizado na ordem de atendimento dos clientes, nao ligam a ordem de chegada o que acho desagradavel.",66,positive,setembro,2018
4320,"Carne grelhada muito saborosa, o vinho sugerido foi uma delicia, ambiente agradavel. Das entradas as sobremesas tudo muito bom.",66,positive,setembro,2018
4321,O tempo de espera ainda foi algum mas foi compensado pela simpatia do staff e a maravilhosa mousse de amendoim.,66,positive,setembro,2018
4322,Definitivamente o melhor porco preto que ja comemos! Excelente mousse de amendoim! Toda a gente muito prestavel e simpatica!,66,positive,julho,2018
4323,"Comida bem confecionada, pessoal simpatico, preco qualidade qb, polvo muito bom e bem temperado , gostei muito",66,negative,setembro,2018
4324,"Comida muito saborosa e bem confessionada. Escolhi o entrecosto porque nao gosto de carne muito gorda e estava optimo. Os grelhados vem acompanhados com batata frita caseira, fininha e estaladica, migas e uma tacinha de pure de maca para desenjoar. No fim provei mousse de Servico atencioso e simpatica. Seguem a recomendacao da casa: grelhada mista servida com umas migas como nunca comeu...uma delicia.",66,negative,setembro,2018
